3.000000000000000236e-02,0.0229947,0.0332277,0.0453021,0.0591951,0.0748808,0.532269,0.249711,0.199987,0.523615,0.298035,0.147126,0.779364,0.0760491,0.190209,0.187789,0.552345,1.02559,1.14261,1.5023,1.33517,1.50915,1.41434,0.790306,0.771427,1.34623,1.0777,0.804439,0.532866,0.701216,1.40759,1.09455,0.652569,0.766359,1.67672,2.04801,2.07247,1.31646,1.07213,0.911197,0.871465,0.750936,0.450066,0.546964,0.570302,0.414045,0.903996,0.728842,0.652687,0.702458,0.600034,0.994137,0.913568,1.24228,1.51813,2.09483,2.13822,2.18111,2.22346,2.26528,2.30653,2.34722,2.38733,2.42685,2.46577,2.5041
3.333333333333333287e-02,0.0255515,0.0369222,0.050339,0.0657767,0.0832063,0.676142,0.22465,0.625421,0.289714,0.338712,0.183824,1.07094,0.289822,0.578692,1.41797,0.445866,1.03156,1.04875,2.03795,1.32092,1.50114,1.09246,1.05977,0.760233,0.533379,1.1221,1.05356,0.700903,1.34632,0.871388,0.697413,1.10145,1.24219,0.723896,1.41826,0.785458,0.970908,0.611472,1.09886,0.632782,0.547535,0.337942,0.676511,0.793316,0.694555,0.699544,0.671014,0.905005,1.08452,0.962973,0.620419,0.713838,1.34274,1.61043,1.81757,2.36651,2.41336,2.45959,2.50517,2.55009,2.59434,2.6379,2.68078,2.72295,2.76442
3.666666666666666685e-02,0.0281088,0.0406175,0.055377,0.0723596,0.0915335,0.122903,0.107282,0.161829,0.183918,0.176288,0.168984,1.03795,0.349018,0.331273,1.05269,0.489558,1.35323,0.721392,0.787379,1.48409,1.38182,1.05745,1.21491,0.736614,0.590973,0.454645,0.38379,0.629278,1.39083,0.552282,1.25286,1.32896,1.38436,0.789447,1.28558,1.16665,0.595407,1.13838,0.917504,0.733912,0.751889,0.457777,0.318244,0.646929,0.727486,0.906992,1.08147,1.12615,1.10199,0.882055,0.45894,0.336602,2.43587,1.59076,1.84525,2.5918,2.64237,2.6922,2.74127,2.78957,2.83709,2.8838,2.92972,2.97481,3.01909
4.000000000000000083e-02,0.0306667,0.0443136,0.0604162,0.0789441,0.0998626,0.121464,0.348998,0.449859,0.299103,0.390482,0.180622,0.691339,1.09155,0.359789,0.418815,0.648932,1.37754,0.98467,1.66568,1.71858,1.37419,0.994765,1.22869,1.20174,0.786093,0.459109,1.09108,1.27383,0.807172,0.496722,0.776323,1.28152,1.23133,2.34276,2.26097,0.80154,0.974595,0.67182,2.01023,0.945251,0.620067,0.874553,0.508894,0.65895,0.810615,0.943546,0.861907,0.947422,1.04096,0.294319,0.712349,1.94774,1.27571,2.70326,1.80599,2.81378,2.86778,2.92093,2.97319,3.02456,3.07502,3.12456,3.17316,3.22084,3.26757
4.333333333333333481e-02,0.0332252,0.0480107,0.0654567,0.0855302,0.108194,0.157421,0.310815,0.388283,0.319914,0.378082,0.186379,1.06449,0.376822,0.311142,0.350591,0.626532,1.50478,0.955992,1.01894,1.18606,1.2674,1.4067,0.686127,0.920149,0.881758,0.873718,1.75953,1.18499,1.02722,0.204546,0.971906,1.60842,2.13237,2.29705,1.15813,0.88815,1.21187,0.779264,1.28684,0.699512,0.600848,0.595428,0.50949,0.861693,0.758729,1.2609,1.09048,1.50578,1.06647,0.485835,0.64326,2.15249,2.85491,2.91491,2.97398,3.0321,3.08925,3.1454,3.20054,3.25464,3.3077,3.3597,3.41064,3.46051,3.50931
4.666666666666666879e-02,0.0357845,0.0517089,0.0704986,0.0921182,0.116527,0.150307,0.213109,0.206013,0.630803,0.223889,0.203667,0.828651,0.398257,0.452787,1.17356,0.667317,0.743979,1.03359,1.39216,1.1908,1.14252,1.1329,1.23651,1.005,0.850134,0.850707,0.795145,0.869412,1.2081,1.09633,0.535077,0.992699,1.55075,2.16632,1.62316,1.21141,0.615426,0.504677,1.01108,0.736714,0.336871,0.505488,0.647164,0.650449,0.739542,0.772477,1.29452,1.07332,2.29884,1.57238,1.19911,2.99565,3.05993,3.12318,3.18537,3.24646,3.30643,3.36525,3.42291,3.47939,3.53469,3.58878,3.64167,3.69336,3.74384
5.000000000000000278e-02,0.0383446,0.0554081,0.075542,0.0987081,0.124863,0.153958,0.133393,0.35819,0.436439,0.234612,0.199533,1.05883,0.17054,0.253644,0.445471,0.484083,0.811322,1.30394,0.902977,1.0443,1.06722,1.17225,1.31331,1.40595,1.2013,0.805582,1.27913,2.13,1.1464,1.48801,0.820061,1.09609,1.05414,2.10516,1.78141,2.31157,0.590188,0.881395,0.742191,0.831594,0.760557,0.659014,0.754947,0.742331,0.715035,1.08083,0.920824,2.25427,1.5577,1.28629,2.81152,0.934278,2.04317,4.98688,3.39278,3.45651,3.51896,3.5801,3.63993,3.69842,3.75556,3.81136,3.86582,3.91892,3.97068
5.333333333333333676e-02,0.0409055,0.0591086,0.0805869,0.1053,0.133201,0.225218,0.0760041,0.217994,0.448209,0.257265,0.245073,0.924887,0.299981,0.373214,0.885097,0.634059,1.06787,0.937337,0.723463,1.05636,1.26568,1.16949,1.3612,0.951129,1.16538,0.854488,1.04389,1.03183,1.51118,0.771909,0.863817,1.5765,1.60858,2.34146,0.486739,1.23657,0.697204,0.876656,0.979038,0.847863,0.765775,0.660011,0.731783,0.979087,0.730239,0.858146,1.13869,1.67738,1.16246,2.7151,1.63106,2.16867,3.45962,3.52846,3.59591,3.66193,3.7265,3.7896,3.85121,3.91132,3.96994,4.02705,4.08266,4.13677,4.18941
5.666666666666667074e-02,0.0434673,0.0628103,0.0856336,0.111894,0.141543,0.21026,0.112547,0.295447,0.232043,0.244458,0.215271,0.770684,0.599179,0.504741,0.700178,0.59509,0.615415,0.610456,0.864639,1.03661,1.83306,1.18002,1.33045,1.34768,1.2817,0.68887,1.26157,1.31978,1.20158,0.635941,1.72972,3.20448,2.06627,1.49826,0.706521,0.87022,0.82172,0.579829,0.881359,0.729496,0.662384,0.663604,1.09417,1.19421,0.986248,0.760596,1.28835,1.16384,1.59512,2.12369,2.19361,2.01439,1.57165,3.72488,3.79444,3.86239,3.92872,3.99339,4.0564,4.11775,4.17743,4.23545,4.29182,4.34655,4.39966
6.000000000000000472e-02,0.04603,0.0665134,0.0906822,0.118491,0.149887,0.1685,0.190768,0.41683,0.656087,0.288031,0.226065,0.698767,0.361706,1.91427,0.568633,0.793343,0.935068,0.6839,1.09705,0.922749,1.17196,1.00191,0.931416,1.24764,1.20907,2.24228,1.02421,0.962619,1.25639,1.86966,1.09462,2.22218,2.64653,2.50069,1.43393,1.11801,1.42564,1.20925,0.941916,0.67636,0.626581,0.632012,0.849461,0.69667,0.785585,1.09507,2.14796,2.35285,2.50325,2.24735,3.69237,1.46608,1.47146,3.91678,3.98809,4.0576,4.12529,4.19115,4.25517,4.31736,4.37771,4.43625,4.49298,4.54794,4.60114
6.333333333333333870e-02,0.0485937,0.0702179,0.0957326,0.12509,0.158234,0.156188,0.154427,0.301303,0.661145,0.324858,0.26682,0.738698,0.244248,0.45142,0.584174,0.598035,0.652134,0.874195,1.09098,0.808285,0.885535,1.03491,1.2519,0.984979,1.36048,1.09674,1.00685,1.17068,1.54485,1.89157,1.56734,1.9919,1.82937,1.9682,1.05234,1.11865,1.34852,0.653746,0.784709,0.473923,0.549486,0.526127,0.516438,1.30445,0.896254,1.35699,1.25859,3.08066,2.55488,3.13344,2.47673,2.28999,4.02922,4.10387,4.17656,4.24724,4.31592,4.38257,4.44721,4.50984,4.57048,4.62914,4.68586,4.74067,4.7936
6.666666666666666574e-02,0.0511586,0.0739239,0.100785,0.131691,0.166584,0.205399,0.369794,0.182654,0.280794,0.25166,0.256244,0.701188,0.270646,0.322927,0.406151,0.672601,1.10587,1.55746,1.28949,1.18626,1.40867,0.820599,0.837496,1.30341,2.11126,1.01682,0.857038,1.06418,1.9224,0.943467,1.95051,4.2718,1.86139,2.04542,1.64751,0.747321,0.87431,0.99477,0.588601,0.684092,0.729955,0.914665,0.993847,1.04609,1.24744,0.918272,1.30601,3.00521,3.8854,2.14865,3.33235,4.13201,2.40278,4.2859,4.35958,4.43105,4.50032,4.56738,4.63225,4.69494,4.75549,4.81391,4.87025,4.92456,4.97688
7.000000000000000666e-02,0.0537245,0.0776316,0.10584,0.138296,0.174938,0.215698,0.260501,0.374326,0.40506,0.309893,0.310366,0.669786,0.144095,0.679557,0.916406,0.687294,1.34166,1.07051,1.61051,1.31192,1.17185,0.832786,1.44691,1.00648,2.28411,0.728836,0.945852,1.3431,1.59102,1.25462,3.79073,4.33118,2.47028,2.10032,1.57083,1.35392,0.786265,0.466904,0.505163,0.543622,0.899829,1.14122,1.1971,1.04473,0.851836,0.657179,1.2911,2.9394,4.05569,4.14168,4.22541,4.30683,4.3859,4.46259,4.53688,4.60877,4.67825,4.74534,4.81006,4.87245,4.93254,4.99038,5.04601,5.0995,5.1509
7.333333333333333370e-02,0.0562916,0.0813409,0.110897,0.144903,0.183295,0.16119,0.162902,0.217021,0.34464,0.376695,0.290175,0.433544,0.62181,0.711986,0.970433,0.729823,1.46049,1.09717,1.44188,1.53722,1.13709,0.818183,1.52349,1.51696,1.54689,1.2934,0.76934,1.07159,1.57121,0.972603,3.22608,3.28868,4.18233,1.96143,1.97177,0.726947,0.504875,0.533783,1.71658,1.01147,0.795188,0.924595,1.11564,0.969424,0.609383,1.38751,2.03236,2.90152,4.22227,4.30964,4.39452,2.7002,4.55659,4.63373,4.70825,4.78016,4.84948,4.91624,4.98046,5.0422,5.10151,5.15844,5.21307,5.26545,5.31566
7.666666666666667462e-02,0.0588599,0.0850519,0.115956,0.151513,0.191657,0.236311,0.926635,0.124873,0.36637,0.462789,0.279462,0.511323,0.620792,0.744425,1.3986,0.852068,1.01218,1.11393,1.29385,1.96896,1.37068,1.15004,2.10207,1.26938,1.4071,0.996459,1.27117,1.70192,1.87866,1.6164,2.60792,3.40306,2.7709,1.83135,1.08753,1.36085,0.903229,0.916152,0.612707,0.282201,0.485277,1.86526,1.0204,0.779338,0.858807,1.33695,0.948242,3.3479,3.44341,4.47332,1.97177,4.64184,1.36324,4.79909,4.30848,4.94505,5.01386,5.07993,5.14332,5.20409,5.26232,5.31807,5.37142,5.42245,5.47125
8.000000000000000167e-02,0.0614295,0.0887648,0.121018,0.158127,0.200022,0.170651,0.297848,0.122215,0.410572,0.457543,0.330359,0.662467,0.631381,0.963697,0.256533,0.905935,1.42812,0.769387,1.38562,1.36704,1.01007,1.14617,1.2234,1.60013,1.69891,2.2666,1.55452,1.80742,1.96356,0.786324,2.23302,4.01839,3.3547,3.66453,1.54182,1.08271,1.35197,2.09886,0.370673,0.450186,1.1697,1.71359,1.15335,1.26784,1.08563,0.936368,2.67469,4.4514,4.54344,4.63251,2.38485,3.3176,4.88157,4.95849,5.03238,5.10328,5.17124,5.23631,5.29857,5.35809,5.41497,5.46929,5.52114,5.57062,5.61783
8.333333333333334259e-02,0.0640004,0.0924796,0.126082,0.164744,0.208391,0.227412,0.3324,0.325386,0.350763,0.495567,0.347969,0.510259,0.358486,0.809333,0.666844,1.01737,1.20809,1.4243,1.23605,1.70354,1.07746,0.939902,1.12292,1.3638,1.76472,1.1687,1.44206,2.28089,3.13597,2.11928,1.30905,3.12914,3.21921,3.20404,0.67985,0.949616,0.643673,0.947706,0.488106,0.519394,0.506899,1.6114,0.958386,1.35541,1.35204,1.55288,3.0788,4.60504,4.69765,4.78703,4.87314,3.34718,5.0355,5.11178,5.18484,5.25474,5.32154,5.38533,5.44619,5.50422,5.55953,5.61221,5.66239,5.71016,5.75564
8.666666666666666963e-02,0.0665728,0.0961965,0.131149,0.171364,0.216765,0.228916,0.314673,0.531444,0.509097,0.673604,0.419528,0.698607,0.754596,0.688125,1.3501,0.922199,1.04624,1.18208,1.54552,1.55177,1.38501,1.05413,1.6319,1.23795,1.74523,2.07622,1.24641,1.42523,2.04287,1.61109,2.55963,2.89139,2.49016,1.44896,2.93315,0.754313,1.19657,0.815157,0.580751,1.28287,0.833908,1.89774,1.11913,1.30085,0.941462,1.04516,1.72047,4.75455,4.84738,4.9367,5.02249,2.45425,5.18353,5.25885,3.06112,5.39937,5.46475,5.527,5.58623,5.64257,5.69612,5.74702,5.79538,5.84132,5.88498
